ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd
03839.HK,20251231,279964132.8,279964132.8,1080909950.4,333179177.6,-800945817.6000001,0.25900782271122297,-0.40577021008294806,3766832323.2,0.5031773486833007,225308184.0,,3,241305732.8,3,1.071002963656216,0.09655279987521448,,,,0.0,,0.0,35.579207558221995,非严格净现金;近年盈利稳定;经营现金流稳定,正大企业国际,正大企业国际有限公司,主板,20150703,8.2,1973890142.0,1973890142.0,1103700.0,0.88,8.44,8.44,2046683.744736842,972738.55
02722.HK,20251231,2684848724.06,2684848724.06,10645457973.37,1408534603.44,-7960609249.310001,0.25220603291809957,-0.8746902247843148,9982629238.92,0.11828912373255274,763917477.33,0.3502780370760352,4,459456823.49,4,0.6014482416292749,1.2314544912468601,,241364767.6,,241364767.6,,0.026520508194188407,35.54051023382586,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,重庆机电,重庆机电股份有限公司,主板,20080613,2.47,9101061180.0,2717463051.0,15081050.0,0.93,10.76,10.76,52116953.957499996,53622584.175
00586.HK,20251231,2611975000.0,2602398000.0,33409842000.0,26279692000.0,-30797867000.0,0.07817980701614811,-1.7608520429593568,6547710000.0,-0.06051858026388479,2245142000.0,-0.47991099272796334,4,1839363000.0,4,0.8192635476954242,0.0848480853326872,,730380000.0,,730380000.0,,0.04175909698995242,35.47089698084755,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,海螺创业,中国海螺创业控股有限公司,主板,20131219,9.76,17490320736.0,17490320736.0,93076214.0,0.32,7.04,7.04,93202126.6745,77998006.695
00376.HK,20251231,6467602551.32,6467602551.32,83889226515.1,1482253567.94,-77421623963.78,0.07709693866537004,-10.5373994595678,8798662533.58,2.41834092489162,589396211.0,,3,1458704816.1,3,2.4749137997088346,0.0,,88870525.46,,88870525.46,,0.012095641747217991,35.016437420142054,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,云锋金融,云锋金融集团有限公司,主板,19870717,1.81,7347317928.0,7347317928.0,4426500.0,0.59,11.26,11.26,9899783.934999999,9472040.5
00306.HK,20250930,536862368.34,536862368.34,2610710133.04,1658986000.78,-2073847764.7,0.2056384435582127,-1.5103209005875868,1148110695.16,0.27451389834398987,61078362.0,,3,354234414.04,4,5.7996711509716,0.6300747384155456,,17575777.98,,17575777.98,,0.012799910041189088,34.98056813541801,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,冠忠巴士集团,冠忠巴士集团有限公司,主板,19960925,2.88,1373117305.0,1373117305.0,552420.0,0.64,7.32,7.32,145495.0,65440.0
00873.HK,20251231,3105853000.0,2991273000.0,4979469000.0,51521000.0,-1873616000.0,0.623731767383229,-1.533556532821171,7880037000.0,-0.03010449431946205,103300000.0,,2,1021127000.0,3,9.885062923523718,0.41149080348499517,,14993000.0,,14993000.0,,0.0122717851985614,34.970817730646594,现金类资产>有息负债;经营现金流稳定,世茂服务,世茂服务控股有限公司,主板,20201030,0.495,1221745635.0,1221745635.0,636860.0,0.14,10.68,10.68,615383.2845,537843.62
01033.HK,20251231,9037569000.0,5008213000.0,67988891000.0,29759484000.0,-58951322000.0,0.132927142465083,-5.097920442238152,80712178000.0,0.03042049058816043,695544000.0,0.06017742698750039,4,6645946000.0,4,9.555033182659903,0.8255193057520445,,,41560000.0,41560000.0,,0.003593974933749876,34.76819791522193,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,中石化油服,中石化石油工程技术服务股份有限公司,主板,19940329,0.61,11563797958.0,3300120424.0,21022609.0,1.06,15.11,15.11,40502908.637,40550971.25
00028.HK,20251231,7733773379.34,7619712048.08,23194639019.68,6767857266.26,-15460865640.34,0.3334293485998256,-2.8122115149302616,9481868980.22,0.27785754955486497,1597286763.92,0.05367353954724852,3,119734456.08,4,0.07496115211407141,-0.27728173369010806,,142259859.66,,142259859.66,,0.025875964823365294,34.43767772966399,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,天安,天安中国投资有限公司,主板,19870318,3.75,5497760591.0,5497760591.0,211650.0,0.19,3.11,3.11,7834368.801052632,610210.0
01500.HK,20250930,90190555.26,90190555.26,92027471.02,11868740.0,-1836915.7599999905,0.9800394845186957,-0.008679025561067755,161825705.0,0.025078967348675096,25055823.12,,1,23413372.1,1,0.9344483311470632,0.06238157702958752,,,,0.0,,0.0,34.22885403718089,现金类资产>有息负债,现恒建筑,现恒建筑控股有限公司,主板,20150416,0.255,211650000.0,211650000.0,60375.0,0.78,8.21,8.21,84825.71428571429,46425.0
00658.HK,20251231,9123889000.0,5643539000.0,25883044000.0,9345990000.0,-16759155000.0,0.35250448131216716,-7.116958464594489,19734338000.0,-0.02174285617720695,211203000.0,0.27625331494039607,3,-143377000.0,2,-0.6788587283324574,-0.6557861394014289,,102078000.0,,102078000.0,,0.04334853912078958,33.8747086986638,非严格净现金;近年盈利稳定;股东回报率较高,中国高速传动,中国高速传动设备集团有限公司,主板,20070704,1.44,2354819841.0,2354819841.0,2272720.0,0.25,10.07,10.07,10286140.0,10286140.0
00384.HK,20250930,11601361938.26,11601361938.26,81086940439.38,57568676980.16,-69485578501.12001,0.1430731246659022,-2.0908148108839586,31480537331.38,-0.06786855047195683,1218113436.66,-0.2552193371410272,4,2855192482.34,4,2.343946299589947,0.3116524523372135,,,,0.0,,0.0,33.73110007311913,非严格净现金;近年盈利稳定;经营现金流稳定,中国燃气,中国燃气控股有限公司,主板,19951020,6.1,33233731720.0,33233731720.0,32519911.0,0.59,11.76,11.76,96495356.986,75523191.50999999
00069.HK,20251231,17880810328.000004,17784178385.600002,62039274443.2,53755151849.59999,-44158464115.2,0.2882175926214412,-3.0741461844265667,15702845273.6,0.15530657014824434,789285038.4,,3,1120756217.6,3,1.4199638445851477,0.883251850070797,,602986694.4,39410481.6,642397176.0,,0.04472127523128773,33.36498779240388,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,香格里拉(亚洲),香格里拉(亚洲)有限公司,主板,19930617,4.0,14364464624.0,14364464624.0,2851724.0,0.35,16.44,16.44,2267250.293,2011420.0
00711.HK,20250930,1371043977.52,1356647195.9,5715723158.74,2567175594.7200003,-4344679181.219999,0.2398723555082467,-6.271856851672807,4496517798.0,0.061315594760815495,55859768.32,0.1518877847005946,3,779179129.08,2,13.948842834728033,0.45155596234309625,,12263147.36,2161023.66,14424171.02,,0.020822328201477034,33.18348500548629,非严格净现金;近年盈利稳定,亚洲联合基建控股,亚洲联合基建控股有限公司,主板,19930212,0.375,692726139.0,692726139.0,88410.0,0.3,13.52,13.52,87779.06666666667,62020.0
09676.HK,20251231,438329000.0,429361000.0,1459185000.0,1042906000.0,-1020856000.0,0.30039302761473013,-0.24333322615467734,6809969000.0,0.1453081737721369,428288000.0,,2,-121431000.0,2,-0.28352650552898984,0.07802927002390915,,175177000.0,,175177000.0,,0.04175553119940316,33.10405099812434,非严格净现金;股东回报率较高,十月稻田,十月稻田集团股份有限公司,主板,20231012,3.97,4195300478.0,4195300478.0,3287829.0,1.01,8.85,8.85,2168620.102,1528195.5
06051.HK,20251231,3895625000.0,3895625000.0,4455550000.0,409605000.0,-559925000.0,0.8743308906868961,-0.23111063184820002,1487061000.0,,163113000.0,,1,245210000.0,1,1.5033136537247185,0.3515599614990835,,,24987000.0,24987000.0,,0.010313455119866007,32.942012150561474,现金类资产>有息负债,有赞,有赞科技有限公司,主板,20260417,0.075,2422757428.0,2422757428.0,3478816.0,1.74,13.42,13.42,9840120.62225,8085308.0
06060.HK,20251231,3065369000.0,3065369000.0,21260372000.0,71155000.0,-18195003000.0,0.1441822842986943,-1.07671191597781,36430420000.0,1.4683874975595494,1101605000.0,,3,3535832000.0,3,3.2097094693651536,0.0,,,,0.0,,0.0,32.5952811173765,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,众安在线,众安在线财产保险股份有限公司,主板,20170928,10.03,16898673387.0,16397173387.0,89241440.0,0.6,13.86,13.86,128300746.04,106793453.35499999
00922.HK,20250930,207807942.7,207807942.7,327893115.08,51324996.660000004,-120085172.38,0.6337673258229244,-0.48702005265738335,89927617.02,-0.11398509194889483,-5487009.8,,3,23552145.06,4,,0.5252911813643927,,,,0.0,,0.0,32.3119968459218,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,安贤园中国,安贤园中国控股有限公司,主板,19991221,0.111,246571310.0,246571310.0,102770.0,0.27,8.91,8.91,181177.37145,151640.0
09923.HK,20251231,756521000.0,754948000.0,5320805000.0,1001757000.0,-4564284000.0,0.1421816811553891,-1.8764177599053282,3310530000.0,-0.010595972000886467,92244000.0,-0.15689989553441086,4,222848000.0,3,2.4158536056545685,0.31888252894497204,,5418000.0,5123000.0,10541000.0,,0.004333498881130549,31.894731667108285,非严格净现金;近年盈利稳定;经营现金流稳定,移卡,移卡有限公司,主板,20200601,5.28,2432445534.0,2432445534.0,2670054.0,0.74,23.82,23.82,2793675.1265000002,2740598.0
03991.HK,20251231,375196684.78,375196684.78,12721380412.72,2193366802.9199996,-12346183727.939999,0.029493394003440383,-9.98515248517899,39584734686.36,0.049464272009903,362062059.54,0.034774832510583664,4,-551852065.26,0,-1.524191918813941,0.15945087649710493,,116087253.72,,116087253.72,,0.09388722503429565,31.479134734597032,非严格净现金;近年盈利稳定;股东回报率较高,长虹佳华,长虹佳华控股有限公司,主板,20200318,0.85,1236454200.0,1236454200.0,153000.0,0.37,3.08,3.08,718662.2222222222,524000.0
02227.HK,20251231,179740780.8,115149167.0,188687426.2,28870535.4,-8946645.399999976,0.9525848352474905,-0.03369430032690068,100902221.0,0.12444316753511475,65164766.8,,2,37402327.2,2,0.5739654883565087,0.883648852404088,,,,0.0,,0.0,30.595355907227432,现金类资产>有息负债;一次性/其他收益占比较高,守益控股,守益控股有限公司,主板,20171211,0.29,265524000.0,265524000.0,189420.0,0.61,3.68,3.68,103142.85714285714,93870.0
02409.HK,20251231,358918643.2,358581260.8,4926345344.0,3900759078.4,-4567426700.8,0.07285697979682684,-2.2225920685158154,2276248764.8,-0.030899145067206923,252896224.0,-0.1411379153145278,4,534540240.0,4,2.113674263479711,0.9118954974986103,,17220560.0,,17220560.0,,0.008379834549878345,30.059871725032504,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,洲际船务,洲际船务集团控股有限公司,主板,20230329,4.11,2055000000.0,2055000000.0,94730.0,1.01,7.34,7.34,170937.5,143200.0
08646.HK,20251231,34605000.0,34605000.0,98427000.0,52464000.0,-63822000.0,0.35158035904782226,-0.2763071849089572,242579000.0,0.05149555536251338,57040000.0,0.1817762588147711,4,-10798000.0,1,-0.18930575035063113,0.048615007012622724,,,,0.0,,0.0,29.959676596461435,非严格净现金;近年盈利稳定,中国宏光,中国宏光控股有限公司,创业板,20200113,0.295,230982050.0,230982050.0,7636827.0,0.41,3.66,3.66,227147.55,117190.5
09981.HK,20260331,3149920304.16,3149920304.16,5286546170.3,1502057243.07,-2136625866.1400003,0.595837093385538,-0.1240881407481031,8442483000.0,,1143868000.0,,1,1238846000.0,1,1.0830323079236415,0.06981225106393395,,185672000.0,,185672000.0,,0.010783213680083822,29.801132983617105,现金类资产>有息负债,沃尔核材,深圳市沃尔核材股份有限公司,主板,20260213,12.3,17218614553.0,1721862240.0,19811048.0,1.66,13.7,13.7,47577329.802499995,36352683.0
01200.HK,20251231,902727745.1,902727745.1,2976276995.7,270372584.46000004,-2073549250.6,0.30330770503021837,-1.1805709993019498,4966739941.72,0.21302633117935144,381774836.04,,2,487807444.72,4,1.2777359811868023,-0.0013414339858333214,0.08,,141805.54,141805.54,0.03265306122448979,8.073669242045281e-05,29.705647547764485,现金类资产>有息负债;经营现金流稳定,美联集团,美联集团有限公司,主板,19950608,2.45,1756395212.0,1756395212.0,2387900.0,1.25,4.16,4.16,5197484.4095,4322635.0
00259.HK,20250930,261150625.16,261150625.16,715935178.52,20555744.7,-454784553.36,0.36476853351424554,-0.0913973218284447,506097681.28,-0.08687694239643862,1112090895.22,0.6041503565124577,4,-4773059.44,2,-0.004291968813444667,1.1296957775663354,,1112922.62,,1112922.62,,0.0002236622728691875,29.614225805066035,现金类资产>有息负债;近年盈利稳定;一次性/其他收益占比较高,亿都(国际控股),亿都(国际控股)有限公司,主板,19930901,5.33,4975906780.0,4975906780.0,4202600.0,1.04,1.27,1.27,9358912.91,9008900.0
00596.HK,20251231,2529027000.0,2515974000.0,5558858000.0,357380000.0,-3029831000.0,0.4549544168964201,-0.9413373343192794,7308014000.0,0.016076420059616403,237546000.0,0.26021466935315973,4,-609382000.0,2,-2.565322084985645,0.06534734325141235,,21918000.0,,21918000.0,,0.006809697205424977,29.590816584700832,现金类资产>有息负债;近年盈利稳定,浪潮数字企业,浪潮数字企业技术有限公司,主板,20080829,2.64,3218645314.0,3218645314.0,13763332.0,0.92,12.24,12.24,73936636.6195,45834272.0
01382.HK,20250930,432466757.26,432466757.26,2475343501.42,1328216085.7199998,-2042876744.16,0.1747097956351965,-1.6016790624818595,2304782403.78,-0.026391015241061022,72419399.56,-0.3141380508502223,4,-91764532.78,3,-1.2671263962078616,0.17440306598421623,,63434763.38,2758112.58,66192875.96,,0.05189727858700772,29.33836208872081,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,互太纺织,互太纺织控股有限公司,主板,20070518,0.92,1275459480.0,1275459480.0,2161808.0,0.44,9.11,9.11,1980058.7489999998,858215.0
01148.HK,20251231,545108000.0,545108000.0,2091510000.0,923780000.0,-1546402000.0,0.26062892360065215,-5.243663316247967,4712300000.0,0.41807375317493833,20157000.0,,3,342506000.0,3,16.991913479188373,3.1907029815944834,,11540000.0,,11540000.0,,0.03913075297982125,28.430546518758113,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,新晨动力,新晨中国动力控股有限公司,主板,20130313,0.23,294908713.0,294908713.0,94795.0,0.15,13.21,13.21,62332.9,30219.5
01447.HK,20251231,182764760.56,182764760.56,1401731504.94,437139512.38,-1218966744.38,0.13038499877893742,-5.441815823125,4179582808.5,0.0846177781581301,14442487.8,-0.04782913114778231,4,-95700675.1,1,-6.6263289555972475,0.13533458411507193,,14451520.0,,14451520.0,,0.06451571428571429,28.121046631398652,非严格净现金;近年盈利稳定;股东回报率较高,新福港,新福港建设集团有限公司,主板,20151210,0.56,224000000.0,224000000.0,58240.0,0.6,14.01,14.01,32760.0,25890.0
00258.HK,20251231,2118022900.1799998,2098591928.32,9454294576.84,1223251620.06,-7336271676.66,0.22402759750774837,-1.5764764675044503,2652939590.44,0.8620021311613095,714671921.78,2.5986097764693343,4,32087793.72,2,0.04489863494298255,0.16904286766871113,,40103871.22,,40103871.22,,0.008617839145093188,26.94852316618675,现金类资产>有息负债;近年盈利稳定,汤臣集团,汤臣集团有限公司,主板,19820726,2.06,4653587813.0,4653587813.0,1032460.0,0.35,5.88,5.88,1428192.301,1089210.0
06960.HK,20251231,1296768000.0,1274234000.0,3162166000.0,964809000.0,-1865398000.0,0.4100885279267439,-0.4296947245367998,5083445000.0,,255524000.0,,1,1043006000.0,1,4.0818318435841645,0.338191324493981,,60906000.0,,60906000.0,,0.014029706739601055,26.657094038045138,现金类资产>有息负债,双登股份,双登集团股份有限公司,主板,20250826,10.2,4341216900.0,3494616900.0,3090795.0,1.14,15.35,15.35,9629219.190000001,7411994.5
01273.HK,20250930,14124713.58,13394329.58,192904457.18,193781830.96,-178779743.6,0.07322129196227005,-0.6067529054810792,66149052.92,-0.016033442283730714,24923441.02,0.006628134603596791,4,-18204821.2,3,-0.7304296860690868,0.02527565112275175,,,,0.0,,0.0,26.439191646222508,非严格净现金;近年盈利稳定;经营现金流稳定,香港信贷,香港信贷集团有限公司,主板,20131002,0.71,294650000.0,294650000.0,93360.0,0.34,6.0,6.0,217901.81818181818,34160.0
02691.HK,20260331,44444772924.19,44444772924.19,72353688262.59,750951528.88,-27908915338.399994,0.6142710066539881,-5.8003921181714215,1387511000.0,,486264000.0,,1,1782044000.0,1,3.6647664643074545,0.0,,84059000.0,,84059000.0,,0.01747022967927796,26.297947023555174,现金类资产>有息负债,南华期货股份,南华期货股份有限公司,主板,20251222,6.28,4811556662.0,980342854.0,5323830.0,0.69,7.1,7.1,18337536.275,13627099.5
02528.HK,20251231,70227161.44,70227161.44,429990526.08,147927565.16,-359763364.64,0.16332257847684345,-1.2848691594285713,785959463.5,-0.028602154897303445,52091407.06,,1,173199660.76,4,3.3249180725816236,0.1431692473080991,,,,0.0,,0.0,26.221775444885992,非严格净现金;经营现金流稳定,尚晋国际控股,尚晋(国际)控股有限公司,主板,20200113,0.7,280000000.0,280000000.0,57620.0,1.32,4.85,4.85,105596.84210526316,83440.0
02108.HK,20251231,24192515.2,21828941.4,577601759.0,522731911.8,-553409243.8,0.041884420923309545,-1.4263124840206185,281150651.6,0.046791202665393605,52184216.0,0.2106541113996243,4,50857776.2,4,0.974581589958159,0.8876569037656904,,,,0.0,,0.0,26.111771679089053,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,K2 F&B,K2 F&B Holdings Limited,主板,20190306,0.485,388000000.0,388000000.0,54120.0,0.65,6.72,6.72,53931.0,44430.0
